체결시간,담당 AI,마켓,종류,거래수량,거래단가,거래금액(KRW)
2026-02-20 06:40:04,SOL,KRW,매수,4.74800537,"121,200","575,458",288,"575,746",2026-02-20 06:40:03
2026-02-20 06:40:05,ETH,KRW,매도,0.50257201,"2,879,000","1,446,905",723,"1,446,181",2026-02-20 06:40:04
2026-02-20 06:40:05,XRP,KRW,매도,200.01637367,"2,083","416,634",208,"416,426",2026-02-20 06:40:04
2026-02-20 06:40:05,BTC,KRW,매도,0.00225813,"98,915,000","223,363",112,"223,251",2026-02-20 06:40:04
2026-02-20 06:40:06,SOL,KRW,매도,8.70770510,"121,200","1,055,374",528,"1,054,846",2026-02-20 06:40:05
2026-02-20 06:40:06,ZRX,KRW,매수,4969.53409530,157,"780,217",390,"780,607",2026-02-20 06:40:05
2026-02-20 06:40:06,BTC,KRW,매수,0.00212295,"98,915,000","209,992",105,"210,097",2026-02-20 06:40:05
2026-02-20 06:40:06,ZRX,KRW,매수,1360.26034206,157,"213,561",107,"213,668",2026-02-20 06:40:05
2026-02-20 06:40:07,XRP,KRW,매도,181.87284493,"2,083","378,841",189,"378,652",2026-02-20 06:40:05
2026-02-20 06:40:08,SUI,KRW,매수,141.74394272,"1,356","192,205",96,"192,301",2026-02-20 06:40:07
2026-02-20 06:40:08,SOL,KRW,매수,1.42726326,"121,200","172,984",86,"173,071",2026-02-20 06:40:07
2026-02-20 06:40:08,ZRX,KRW,매수,4174.40864005,157,"655,382",328,"655,710",2026-02-20 06:40:06
2026-02-20 06:40:08,XRP,KRW,매도,287.14817499,"2,083","598,130",299,"597,831",2026-02-20 06:40:07
2026-02-20 06:40:08,SOL,KRW,매도,2.86636150,"121,200","347,403",174,"347,229",2026-02-20 06:40:07
2026-02-20 06:40:09,XRP,KRW,매도,127.31099145,"2,083","265,189",133,"265,056",2026-02-20 06:40:08
2026-02-20 06:40:09,SUI,KRW,매수,398.41350725,"1,356","540,249",270,"540,519",2026-02-20 06:40:08
2026-02-20 06:40:10,ONDO,KRW,매수,482.89558181,385,"185,915",93,"186,008",2026-02-20 06:40:09
2026-02-20 06:40:10,ZRX,KRW,매수,4116.06213510,157,"646,222",323,"646,545",2026-02-20 06:40:09
2026-02-20 06:40:10,XRP,KRW,매수,453.65520512,"2,083","944,964",472,"945,436",2026-02-20 06:40:08
2026-02-20 06:40:11,SUI,KRW,매도,417.87368515,"1,356","566,637",283,"566,353",2026-02-20 06:40:10
2026-02-20 06:40:11,XRP,KRW,매도,172.28890499,"2,083","358,878",179,"358,698",2026-02-20 06:40:09
2026-02-20 06:40:33,ETH,KRW,매수,0.03282264,"2,879,000","94,496",47,"94,544",2026-02-20 06:40:31
2026-02-20 06:40:34,ETH,KRW,매도,0.37787223,"2,879,000","1,087,894",544,"1,087,350",2026-02-20 06:40:33
2026-02-20 06:40:35,SUI,KRW,매도,860.52112326,"1,356","1,166,867",583,"1,166,283",2026-02-20 06:40:33
2026-02-20 06:40:35,SUI,KRW,매수,509.51961310,"1,356","690,909",345,"691,254",2026-02-20 06:40:34
2026-02-20 06:40:35,ZRX,KRW,매수,541.69898920,157,"85,047",43,"85,089",2026-02-20 06:40:34
2026-02-20 06:40:36,SUI,KRW,매수,358.57215653,"1,356","486,224",243,"486,467",2026-02-20 06:40:35
2026-02-20 06:40:36,BTC,KRW,매도,0.00721863,"98,914,000","714,023",357,"713,666",2026-02-20 06:40:35
2026-02-20 06:40:36,ETH,KRW,매수,0.13293169,"2,879,000","382,710",191,"382,902",2026-02-20 06:40:35
2026-02-20 06:40:37,BTC,KRW,매수,0.00193456,"98,914,000","191,355",96,"191,451",2026-02-20 06:40:36
2026-02-20 06:40:37,SOL,KRW,매수,2.34331669,"121,200","284,010",142,"284,152",2026-02-20 06:40:35
2026-02-20 06:40:37,ZRX,KRW,매수,4424.24794915,157,"694,607",347,"694,954",2026-02-20 06:40:36
2026-02-20 06:40:38,BTC,KRW,매수,0.00442406,"98,914,000","437,601",219,"437,820",2026-02-20 06:40:36
2026-02-20 06:40:38,ZRX,KRW,매수,121.88227257,157,"19,136",10,"19,145",2026-02-20 06:40:37
2026-02-20 06:40:38,BTC,KRW,매도,0.02574309,"98,913,000","2,546,326","1,273","2,545,053",2026-02-20 06:40:37
2026-02-20 06:40:39,ONDO,KRW,매수,1022.96445155,385,"393,841",197,"394,038",2026-02-20 06:40:37
2026-02-20 06:40:39,ONDO,KRW,매도,1014.53386601,385,"390,596",195,"390,400",2026-02-20 06:40:38
2026-02-20 06:40:39,ZRX,KRW,매도,4883.06257374,157,"766,641",383,"766,258",2026-02-20 06:40:37
2026-02-20 06:40:40,SUI,KRW,매수,63.50282122,"1,356","86,110",43,"86,153",2026-02-20 06:40:38
2026-02-20 06:40:40,ONDO,KRW,매도,710.17370621,385,"273,417",137,"273,280",2026-02-20 06:40:39
2026-02-20 06:40:41,XRP,KRW,매수,154.58964311,"2,083","322,010",161,"322,171",2026-02-20 06:40:40
2026-02-20 06:40:41,ZRX,KRW,매수,1845.91849643,157,"289,809",145,"289,954",2026-02-20 06:40:40
2026-02-20 06:40:41,BTC,KRW,매도,0.00644535,"98,913,000","637,529",319,"637,211",2026-02-20 06:40:39
2026-02-20 06:40:42,SOL,KRW,매수,2.15204854,"121,200","260,828",130,"260,959",2026-02-20 06:40:40
2026-02-20 06:40:42,BTC,KRW,매도,0.00451175,"98,913,000","446,271",223,"446,047",2026-02-20 06:40:40
2026-02-20 06:40:42,ZRX,KRW,매수,4016.00160456,157,"630,512",315,"630,828",2026-02-20 06:40:41
2026-02-20 06:40:43,ZRX,KRW,매도,4536.23818606,157,"712,189",356,"711,833",2026-02-20 06:40:41
2026-02-20 06:40:43,ZRX,KRW,매수,2257.68906026,157,"354,457",177,"354,634",2026-02-20 06:40:42
2026-02-20 06:40:43,ETH,KRW,매수,0.08153715,"2,879,000","234,745",117,"234,863",2026-02-20 06:40:41
2026-02-20 06:40:44,BTC,KRW,매도,0.01544585,"98,910,000","1,527,749",764,"1,526,985",2026-02-20 06:40:42
2026-02-20 06:40:44,SUI,KRW,매수,86.27652068,"1,356","116,991",58,"117,049",2026-02-20 06:40:43
2026-02-20 06:40:44,ETH,KRW,매도,0.03108348,"2,879,000","89,489",45,"89,445",2026-02-20 06:40:42
2026-02-20 06:40:44,ONDO,KRW,매수,2055.72695822,385,"791,455",396,"791,851",2026-02-20 06:40:43
2026-02-20 06:40:45,BTC,KRW,매수,0.00213599,"98,910,000","211,271",106,"211,377",2026-02-20 06:40:43
2026-02-20 06:40:45,ETH,KRW,매도,0.13547511,"2,879,000","390,033",195,"389,838",2026-02-20 06:40:43
2026-02-20 06:40:45,ONDO,KRW,매도,2966.82610017,385,"1,142,228",571,"1,141,657",2026-02-20 06:40:43
2026-02-20 06:40:46,XRP,KRW,매도,143.02571469,"2,083","297,923",149,"297,774",2026-02-20 06:40:44
2026-02-20 06:40:46,SUI,KRW,매수,168.98753991,"1,356","229,147",115,"229,262",2026-02-20 06:40:44
2026-02-20 06:40:46,SUI,KRW,매수,388.24434305,"1,356","526,459",263,"526,723",2026-02-20 06:40:45
2026-02-20 06:40:47,SUI,KRW,매도,412.60891419,"1,356","559,498",280,"559,218",2026-02-20 06:40:46
2026-02-20 06:40:47,ETH,KRW,매수,0.09146270,"2,878,000","263,230",132,"263,361",2026-02-20 06:40:45
2026-02-20 06:40:47,ETH,KRW,매수,0.14063707,"2,878,000","404,753",202,"404,956",2026-02-20 06:40:46
2026-02-20 06:40:48,ETH,KRW,매수,0.12657336,"2,878,000","364,278",182,"364,460",2026-02-20 06:40:47
2026-02-20 06:40:48,SOL,KRW,매도,5.22462306,"121,100","632,702",316,"632,386",2026-02-20 06:40:47
2026-02-20 06:40:48,SUI,KRW,매수,152.08878592,"1,356","206,232",103,"206,336",2026-02-20 06:40:46
2026-02-20 06:40:48,BTC,KRW,매도,0.00269132,"98,914,000","266,209",133,"266,076",2026-02-20 06:40:47
2026-02-20 06:40:49,ETH,KRW,매수,0.00914627,"2,878,000","26,323",13,"26,336",2026-02-20 06:40:47
2026-02-20 06:40:49,XRP,KRW,매도,114.42057175,"2,083","238,338",119,"238,219",2026-02-20 06:40:47
2026-02-20 06:40:49,ETH,KRW,매수,0.00823164,"2,878,000","23,691",12,"23,703",2026-02-20 06:40:47
2026-02-20 06:40:50,ETH,KRW,매수,0.06449241,"2,878,000","185,609",93,"185,702",2026-02-20 06:40:49
2026-02-20 06:40:50,XRP,KRW,매수,335.74467395,"2,082","699,020",350,"699,370",2026-02-20 06:40:49
2026-02-20 06:40:50,SOL,KRW,매수,6.82520393,"121,100","826,532",413,"826,945",2026-02-20 06:40:48
2026-02-20 06:40:51,ETH,KRW,매수,0.05804317,"2,878,000","167,048",84,"167,132",2026-02-20 06:40:50
2026-02-20 06:40:51,BTC,KRW,매도,0.00215305,"98,914,000","212,967",106,"212,861",2026-02-20 06:40:50
2026-02-20 06:40:52,XRP,KRW,매수,282.02552612,"2,082","587,177",294,"587,471",2026-02-20 06:40:50
2026-02-20 06:40:52,SUI,KRW,매도,454.53205633,"1,356","616,345",308,"616,037",2026-02-20 06:40:50
2026-02-20 06:40:52,ETH,KRW,매도,0.13159325,"2,878,000","378,725",189,"378,536",2026-02-20 06:40:50
2026-02-20 06:40:53,BTC,KRW,매수,0.00021556,"98,914,000","21,322",11,"21,332",2026-02-20 06:40:52
2026-02-20 06:40:53,SOL,KRW,매수,6.14268354,"121,100","743,879",372,"744,251",2026-02-20 06:40:51
2026-02-20 06:40:54,BTC,KRW,매수,0.00190282,"98,914,000","188,216",94,"188,310",2026-02-20 06:40:53
2026-02-20 06:40:54,ZRX,KRW,매도,3061.92411354,157,"480,722",240,"480,482",2026-02-20 06:40:52
2026-02-20 06:40:55,ONDO,KRW,매수,1162.78941567,385,"447,674",224,"447,898",2026-02-20 06:40:53
2026-02-20 06:40:55,XRP,KRW,매도,135.49458695,"2,082","282,100",141,"281,959",2026-02-20 06:40:54
2026-02-20 06:40:55,ETH,KRW,매도,0.43417889,"2,879,000","1,250,001",625,"1,249,376",2026-02-20 06:40:53
2026-02-20 06:40:56,SOL,KRW,매도,8.84015809,"121,100","1,070,543",535,"1,070,008",2026-02-20 06:40:54
2026-02-20 06:40:56,ETH,KRW,매수,0.93017170,"2,879,000","2,677,964","1,339","2,679,303",2026-02-20 06:40:54
2026-02-20 06:40:57,XRP,KRW,매수,284.26708792,"2,082","591,844",296,"592,140",2026-02-20 06:40:55
2026-02-20 06:40:57,SOL,KRW,매수,1.63174510,"121,100","197,604",99,"197,703",2026-02-20 06:40:56
2026-02-20 06:40:57,ETH,KRW,매도,0.30392522,"2,879,000","875,001",438,"874,563",2026-02-20 06:40:56
2026-02-20 06:40:57,BTC,KRW,매수,0.01712315,"98,914,000","1,693,720",847,"1,694,567",2026-02-20 06:40:56
2026-02-20 06:40:58,ONDO,KRW,매도,1107.02297861,385,"426,204",213,"425,991",2026-02-20 06:40:56
2026-02-20 06:40:58,ETH,KRW,매도,0.01865009,"2,879,000","53,694",27,"53,667",2026-02-20 06:40:56
2026-02-20 06:40:58,BTC,KRW,매수,0.00450418,"98,914,000","445,527",223,"445,750",2026-02-20 06:40:56
2026-02-20 06:40:59,ONDO,KRW,매도,1780.09566010,385,"685,337",343,"684,994",2026-02-20 06:40:58
2026-02-20 06:40:59,SOL,KRW,매수,6.99306219,"121,100","846,860",423,"847,283",2026-02-20 06:40:57
2026-02-20 06:40:59,SUI,KRW,매수,62.45278992,"1,356","84,686",42,"84,728",2026-02-20 06:40:58
2026-02-20 06:40:59,SOL,KRW,매수,0.62885631,"121,200","76,217",38,"76,255",2026-02-20 06:40:58
2026-02-20 06:41:00,ONDO,KRW,매수,461.93220237,385,"177,844",89,"177,933",2026-02-20 06:40:59
2026-02-20 06:41:00,ETH,KRW,매도,0.59879201,"2,879,000","1,723,922",862,"1,723,060",2026-02-20 06:40:59
2026-02-20 06:41:00,ETH,KRW,매도,0.09211528,"2,879,000","265,200",133,"265,067",2026-02-20 06:40:58
2026-02-20 06:41:01,ONDO,KRW,매도,885.61838288,385,"340,963",170,"340,793",2026-02-20 06:40:59
2026-02-20 06:41:01,ETH,KRW,매수,0.06480705,"2,879,000","186,579",93,"186,673",2026-02-20 06:40:59
2026-02-20 06:41:02,SUI,KRW,매수,372.96460312,"1,356","505,740",253,"505,993",2026-02-20 06:41:00
2026-02-20 06:41:02,XRP,KRW,매도,91.53645740,"2,083","190,670",95,"190,575",2026-02-20 06:41:01
2026-02-20 06:41:02,ZRX,KRW,매수,4093.12452851,157,"642,621",321,"642,942",2026-02-20 06:41:00
2026-02-20 06:41:03,BTC,KRW,매수,0.00169765,"98,914,000","167,922",84,"168,006",2026-02-20 06:41:02
2026-02-20 06:41:03,ONDO,KRW,매수,1179.57812287,385,"454,138",227,"454,365",2026-02-20 06:41:02
2026-02-20 06:41:03,ETH,KRW,매도,0.13784794,"2,879,000","396,864",198,"396,666",2026-02-20 06:41:01
2026-02-20 06:41:03,ETH,KRW,매수,0.05249371,"2,879,000","151,129",76,"151,205",2026-02-20 06:41:01
2026-02-20 06:41:04,ZRX,KRW,매수,2184.57472406,157,"342,978",171,"343,150",2026-02-20 06:41:03
2026-02-20 06:41:04,SUI,KRW,매도,158.70379077,"1,356","215,202",108,"215,095",2026-02-20 06:41:03
2026-02-20 06:41:04,ONDO,KRW,매도,944.41033088,385,"363,598",182,"363,416",2026-02-20 06:41:02
2026-02-20 06:41:05,ONDO,KRW,매도,486.94481261,385,"187,474",94,"187,380",2026-02-20 06:41:04
2026-02-20 06:41:05,ONDO,KRW,매수,1259.14295532,385,"484,770",242,"485,012",2026-02-20 06:41:03
2026-02-20 06:41:06,XRP,KRW,매도,120.00982420,"2,083","249,980",125,"249,855",2026-02-20 06:41:05
2026-02-20 06:41:06,SOL,KRW,매수,20.62299592,"121,200","2,499,507","1,250","2,500,757",2026-02-20 06:41:04
2026-02-20 06:41:06,SUI,KRW,매도,330.08713136,"1,356","447,598",224,"447,374",2026-02-20 06:41:05
2026-02-20 06:41:07,ETH,KRW,매수,0.04724434,"2,879,000","136,016",68,"136,084",2026-02-20 06:41:05
2026-02-20 06:41:07,ZRX,KRW,매수,2388.06411320,157,"374,926",187,"375,114",2026-02-20 06:41:06
2026-02-20 06:41:07,SUI,KRW,매도,264.06970508,"1,356","358,079",179,"357,899",2026-02-20 06:41:05
2026-02-20 06:41:08,BTC,KRW,매수,0.00522530,"98,915,000","516,861",258,"517,119",2026-02-20 06:41:07
2026-02-20 06:41:08,BTC,KRW,매도,0.01226017,"98,915,000","1,212,714",606,"1,212,108",2026-02-20 06:41:07
2026-02-20 06:41:08,BTC,KRW,매도,0.00858212,"98,915,000","848,900",424,"848,476",2026-02-20 06:41:07
2026-02-20 06:41:09,BTC,KRW,매도,0.00926751,"98,915,000","916,696",458,"916,237",2026-02-20 06:41:08
2026-02-20 06:41:09,ZRX,KRW,매도,5314.21836833,157,"834,332",417,"833,915",2026-02-20 06:41:08
2026-02-20 06:41:11,ETH,KRW,매도,0.49641120,"2,879,000","1,429,168",715,"1,428,453",2026-02-20 06:41:10
2026-02-20 06:41:11,ONDO,KRW,매도,1007.35685577,385,"387,832",194,"387,638",2026-02-20 06:41:09
2026-02-20 06:41:12,ETH,KRW,매도,0.01119005,"2,879,000","32,216",16,"32,200",2026-02-20 06:41:10
2026-02-20 06:41:12,SOL,KRW,매도,3.13477384,"121,200","379,935",190,"379,745",2026-02-20 06:41:10
2026-02-20 06:41:12,BTC,KRW,매수,0.02072633,"98,915,000","2,050,145","1,025","2,051,170",2026-02-20 06:41:10
2026-02-20 06:41:13,BTC,KRW,매수,0.00332180,"98,915,000","328,576",164,"328,741",2026-02-20 06:41:12
2026-02-20 06:41:13,XRP,KRW,매수,147.63406690,"2,083","307,522",154,"307,676",2026-02-20 06:41:12
2026-02-20 06:41:13,ONDO,KRW,매수,768.10029368,385,"295,719",148,"295,866",2026-02-20 06:41:11
2026-02-20 06:41:14,ZRX,KRW,매수,1248.16549757,157,"195,962",98,"196,060",2026-02-20 06:41:12
2026-02-20 06:41:14,SUI,KRW,매도,95.22227446,"1,356","129,121",65,"129,057",2026-02-20 06:41:12
2026-02-20 06:41:15,SOL,KRW,매도,15.15617025,"121,200","1,836,928",918,"1,836,009",2026-02-20 06:41:13
2026-02-20 06:41:15,SUI,KRW,매도,211.25576407,"1,356","286,463",143,"286,320",2026-02-20 06:41:14
2026-02-20 06:41:15,ZRX,KRW,매도,3188.53102100,157,"500,599",250,"500,349",2026-02-20 06:41:13
2026-02-20 06:41:16,XRP,KRW,매수,235.60524343,"2,083","490,766",245,"491,011",2026-02-20 06:41:14
2026-02-20 06:41:16,ZRX,KRW,매도,2550.95949166,157,"400,501",200,"400,300",2026-02-20 06:41:15
2026-02-20 06:41:16,SUI,KRW,매도,421.90507505,"1,356","572,103",286,"571,817",2026-02-20 06:41:15
2026-02-20 06:41:17,SOL,KRW,매수,2.52637637,"121,200","306,197",153,"306,350",2026-02-20 06:41:16
2026-02-20 06:41:17,ZRX,KRW,매수,3392.38313052,157,"532,604",266,"532,870",2026-02-20 06:41:16
2026-02-20 06:41:17,ETH,KRW,매수,0.09575300,"2,878,000","275,577",138,"275,715",2026-02-20 06:41:16
2026-02-20 06:41:17,BTC,KRW,매수,0.00178302,"98,914,000","176,366",88,"176,454",2026-02-20 06:41:16
2026-02-20 06:41:18,ZRX,KRW,매수,3053.14481747,157,"479,344",240,"479,583",2026-02-20 06:41:17
2026-02-20 06:41:18,ZRX,KRW,매수,3208.78809943,157,"503,780",252,"504,032",2026-02-20 06:41:16
2026-02-20 06:41:19,BTC,KRW,매수,0.00250742,"98,914,000","248,019",124,"248,143",2026-02-20 06:41:17
2026-02-20 06:41:19,SUI,KRW,매도,246.89055973,"1,356","334,784",167,"334,616",2026-02-20 06:41:17
2026-02-20 06:41:20,ZRX,KRW,매수,1421.76738027,157,"223,217",112,"223,329",2026-02-20 06:41:18
2026-02-20 06:41:20,SUI,KRW,매수,708.72996396,"1,356","961,038",481,"961,518",2026-02-20 06:41:18
2026-02-20 06:41:21,XRP,KRW,매수,96.49170549,"2,082","200,896",100,"200,996",2026-02-20 06:41:19
2026-02-20 06:41:22,ETH,KRW,매도,0.11027835,"2,878,000","317,381",159,"317,222",2026-02-20 06:41:21
2026-02-20 06:41:22,ZRX,KRW,매수,1151.63157802,157,"180,806",90,"180,897",2026-02-20 06:41:20
2026-02-20 06:41:22,ETH,KRW,매도,0.08822268,"2,878,000","253,905",127,"253,778",2026-02-20 06:41:21
2026-02-20 06:41:23,SUI,KRW,매도,169.00461125,"1,356","229,170",115,"229,056",2026-02-20 06:41:21
2026-02-20 06:41:23,XRP,KRW,매수,78.12075947,"2,083","162,726",81,"162,807",2026-02-20 06:41:21
2026-02-20 06:41:24,SOL,KRW,매도,11.53391974,"121,200","1,397,911",699,"1,397,212",2026-02-20 06:41:22
2026-02-20 06:41:24,XRP,KRW,매도,558.43035556,"2,083","1,163,210",582,"1,162,629",2026-02-20 06:41:22
2026-02-20 06:41:24,BTC,KRW,매도,0.00366834,"98,912,000","362,843",181,"362,661",2026-02-20 06:41:22
2026-02-20 06:41:25,ZRX,KRW,매수,3880.81938506,157,"609,289",305,"609,593",2026-02-20 06:41:23
2026-02-20 06:41:25,XRP,KRW,매수,251.28874035,"2,083","523,434",262,"523,696",2026-02-20 06:41:23
2026-02-20 06:41:25,SOL,KRW,매수,4.22279258,"121,200","511,802",256,"512,058",2026-02-20 06:41:24
2026-02-20 06:41:26,ONDO,KRW,매도,4219.89973771,385,"1,624,661",812,"1,623,849",2026-02-20 06:41:25
2026-02-20 06:41:26,ONDO,KRW,매수,1791.84387186,385,"689,860",345,"690,205",2026-02-20 06:41:24
2026-02-20 06:41:26,ONDO,KRW,매도,805.88548462,385,"310,266",155,"310,111",2026-02-20 06:41:25
2026-02-20 06:41:27,ONDO,KRW,매도,1068.05739606,385,"411,202",206,"410,996",2026-02-20 06:41:25
2026-02-20 06:41:27,ONDO,KRW,매수,1330.41873062,385,"512,211",256,"512,467",2026-02-20 06:41:25
2026-02-20 06:41:28,ZRX,KRW,매도,1913.11861260,157,"300,360",150,"300,209",2026-02-20 06:41:27
2026-02-20 06:41:28,SOL,KRW,매수,4.05137007,"121,200","491,026",246,"491,272",2026-02-20 06:41:27
2026-02-20 06:41:29,SUI,KRW,매수,426.81847514,"1,356","578,766",289,"579,055",2026-02-20 06:41:28
2026-02-20 06:41:29,ETH,KRW,매수,0.15349894,"2,879,000","441,923",221,"442,144",2026-02-20 06:41:27
2026-02-20 06:41:29,ETH,KRW,매도,0.00671403,"2,879,000","19,330",10,"19,320",2026-02-20 06:41:28
2026-02-20 06:41:30,BTC,KRW,매수,0.00526619,"98,912,000","520,889",260,"521,150",2026-02-20 06:41:28
2026-02-20 06:41:30,ZRX,KRW,매도,9251.07277911,157,"1,452,418",726,"1,451,692",2026-02-20 06:41:28
2026-02-20 06:41:31,ZRX,KRW,매수,1537.23328500,157,"241,346",121,"241,466",2026-02-20 06:41:29
2026-02-20 06:41:31,SOL,KRW,매도,4.25043031,"121,200","515,152",258,"514,895",2026-02-20 06:41:30
2026-02-20 06:41:32,ZRX,KRW,매도,2557.69133164,157,"401,558",201,"401,357",2026-02-20 06:41:30
2026-02-20 06:41:32,XRP,KRW,매수,763.76591921,"2,083","1,590,924",795,"1,591,720",2026-02-20 06:41:30
2026-02-20 06:41:32,ZRX,KRW,매수,1519.99147424,157,"238,639",119,"238,758",2026-02-20 06:41:30
2026-02-20 06:41:32,SUI,KRW,매수,383.71353662,"1,356","520,316",260,"520,576",2026-02-20 06:41:31
2026-02-20 06:41:33,ZRX,KRW,매도,12975.26234650,157,"2,037,116","1,019","2,036,098",2026-02-20 06:41:32
2026-02-20 06:41:33,ZRX,KRW,매수,2982.70063753,157,"468,284",234,"468,518",2026-02-20 06:41:31
2026-02-20 06:41:33,SUI,KRW,매도,698.68768403,"1,356","947,420",474,"946,947",2026-02-20 06:41:32
2026-02-20 06:41:34,BTC,KRW,매도,0.00889474,"98,910,000","879,779",440,"879,339",2026-02-20 06:41:33
2026-02-20 06:41:34,BTC,KRW,매수,0.00217142,"98,910,000","214,775",107,"214,882",2026-02-20 06:41:32
2026-02-20 06:41:34,ONDO,KRW,매도,3248.67739137,385,"1,250,741",625,"1,250,115",2026-02-20 06:41:33
2026-02-20 06:41:35,ETH,KRW,매수,0.14628062,"2,879,000","421,142",211,"421,352",2026-02-20 06:41:34
2026-02-20 06:41:35,ZRX,KRW,매수,1943.87877621,157,"305,189",153,"305,342",2026-02-20 06:41:34
2026-02-20 06:41:36,XRP,KRW,매수,371.19023673,"2,083","773,189",387,"773,576",2026-02-20 06:41:34
2026-02-20 06:41:36,ONDO,KRW,매수,2879.56409706,385,"1,108,632",554,"1,109,186",2026-02-20 06:41:34
2026-02-20 06:41:36,ONDO,KRW,매수,984.48755572,385,"379,028",190,"379,217",2026-02-20 06:41:35
2026-02-20 06:41:38,XRP,KRW,매도,73.22916592,"2,083","152,536",76,"152,460",2026-02-20 06:41:36
2026-02-20 06:41:38,BTC,KRW,매수,0.00441522,"98,910,000","436,709",218,"436,928",2026-02-20 06:41:36
2026-02-20 06:41:39,SOL,KRW,매수,2.81456220,"121,200","341,125",171,"341,296",2026-02-20 06:41:38
2026-02-20 06:41:39,SUI,KRW,매도,297.31009136,"1,356","403,152",202,"402,951",2026-02-20 06:41:37
2026-02-20 06:41:39,SOL,KRW,매수,3.82766962,"121,200","463,914",232,"464,146",2026-02-20 06:41:38
2026-02-20 06:41:40,ETH,KRW,매수,0.09547100,"2,877,000","274,670",137,"274,807",2026-02-20 06:41:38
2026-02-20 06:41:40,BTC,KRW,매도,0.00433118,"98,910,000","428,397",214,"428,182",2026-02-20 06:41:38
2026-02-20 06:41:40,ZRX,KRW,매수,6368.11771837,157,"999,794",500,"1,000,294",2026-02-20 06:41:38
2026-02-20 06:41:41,ZRX,KRW,매도,10332.40449525,157,"1,622,188",811,"1,621,376",2026-02-20 06:41:39
2026-02-20 06:41:41,BTC,KRW,매수,0.00070354,"98,910,000","69,587",35,"69,622",2026-02-20 06:41:40
2026-02-20 06:41:41,ETH,KRW,매수,0.08707449,"2,877,000","250,513",125,"250,639",2026-02-20 06:41:40
2026-02-20 06:41:42,ETH,KRW,매도,0.07057814,"2,877,000","203,053",102,"202,952",2026-02-20 06:41:40
2026-02-20 06:41:42,ETH,KRW,매수,0.10671270,"2,877,000","307,012",154,"307,166",2026-02-20 06:41:41
2026-02-20 06:41:42,ONDO,KRW,매수,1178.33478405,385,"453,659",227,"453,886",2026-02-20 06:41:40
2026-02-20 06:41:43,SUI,KRW,매수,27.71165058,"1,356","37,577",19,"37,596",2026-02-20 06:41:42
2026-02-20 06:41:43,ONDO,KRW,매도,1173.00192989,385,"451,606",226,"451,380",2026-02-20 06:41:41
2026-02-20 06:41:43,SUI,KRW,매수,301.10103442,"1,356","408,293",204,"408,497",2026-02-20 06:41:42
2026-02-20 06:41:44,XRP,KRW,매수,151.66562202,"2,083","315,919",158,"316,077",2026-02-20 06:41:42
2026-02-20 06:41:44,ZRX,KRW,매수,2340.53313635,157,"367,464",184,"367,647",2026-02-20 06:41:42
2026-02-20 06:41:44,XRP,KRW,매도,746.22372861,"2,083","1,554,384",777,"1,553,607",2026-02-20 06:41:43
2026-02-20 06:41:44,ONDO,KRW,매도,703.80115793,385,"270,963",135,"270,828",2026-02-20 06:41:42
2026-02-20 06:41:45,XRP,KRW,매수,110.38054290,"2,083","229,923",115,"230,038",2026-02-20 06:41:43
2026-02-20 06:41:45,ZRX,KRW,매수,1759.94394794,157,"276,311",138,"276,449",2026-02-20 06:41:43
2026-02-20 06:41:46,ETH,KRW,매도,0.21846812,"2,877,000","628,533",314,"628,219",2026-02-20 06:41:44
2026-02-20 06:41:46,BTC,KRW,매수,0.00314817,"98,957,000","311,533",156,"311,689",2026-02-20 06:41:45
2026-02-20 06:41:46,ONDO,KRW,매도,1161.47760988,385,"447,169",224,"446,945",2026-02-20 06:41:45
2026-02-20 06:41:47,SOL,KRW,매도,12.24531803,"121,200","1,484,133",742,"1,483,390",2026-02-20 06:41:46
2026-02-20 06:41:48,SOL,KRW,매도,3.42316731,"121,200","414,888",207,"414,680",2026-02-20 06:41:46
2026-02-20 06:41:48,SOL,KRW,매수,2.72869086,"121,200","330,717",165,"330,883",2026-02-20 06:41:46
2026-02-20 06:41:48,ONDO,KRW,매수,844.40755889,385,"325,097",163,"325,259",2026-02-20 06:41:47
2026-02-20 06:41:49,BTC,KRW,매수,0.00295671,"98,957,000","292,587",146,"292,734",2026-02-20 06:41:47
2026-02-20 06:41:49,ZRX,KRW,매도,1755.86775726,157,"275,671",138,"275,533",2026-02-20 06:41:47
2026-02-20 06:41:49,BTC,KRW,매수,0.00386947,"98,957,000","382,911",191,"383,102",2026-02-20 06:41:47
2026-02-20 06:41:50,BTC,KRW,매수,0.01458673,"98,957,000","1,443,459",722,"1,444,181",2026-02-20 06:41:49
2026-02-20 06:41:50,BTC,KRW,매도,0.00487095,"98,910,000","481,786",241,"481,545",2026-02-20 06:41:49
2026-02-20 06:41:51,SOL,KRW,매수,9.07077034,"121,200","1,099,377",550,"1,099,927",2026-02-20 06:41:49
2026-02-20 06:41:51,ONDO,KRW,매수,1874.62241371,385,"721,730",361,"722,090",2026-02-20 06:41:49
2026-02-20 06:41:51,ETH,KRW,매도,0.45550458,"2,878,000","1,310,942",655,"1,310,287",2026-02-20 06:41:49
2026-02-20 06:41:52,ETH,KRW,매수,0.09149705,"2,878,000","263,328",132,"263,460",2026-02-20 06:41:51
2026-02-20 06:41:52,ZRX,KRW,매수,1509.52641729,157,"236,996",118,"237,114",2026-02-20 06:41:51
